n_hex,p_hex,q_hex,pmin_hex,qmax_hex,k_n,k_pmin,carry,theta_n,alpha,beta,theta_n_tang,theta_p_tang,theta_q_tang
0xd045237c648e204ebe22808561fdacf7bcd50c33b89ad6b67680e1d44a8be229b45801292c8399b2e6b93c7fa086e29ce7600995e8f035cf5185eab58bcf20becc3e354bf1c6a48283cdbae4f4ef6e99d0396598883d6fc1d14848a24a53b99fa1ec0ea5348d10875d163628a61794a62dfe345d66b7e8cfe5d2199b24e96849,0xdcbb38b09ea7ae5e636c6fff1c79e6b55252270d87e4be0ae60355799d5b74b7f072f546c1d73b6845ddb689914c3712770a2669198d0a650230d98747e5b76b,0xf18c33e0ca603f0d74a6a47a4dfd21f8c24aaf5ca549306785bafa6f0ae17622fc4b811a9891b18798c5a24d398e28b5f53527da12ada75fa925d2c929a1301b,0xdcbb38b09ea7ae5e636c6fff1c79e6b55252270d87e4be0ae60355799d5b74b7f072f546c1d73b6845ddb689914c3712770a2669198d0a650230d98747e5b76b,0xf18c33e0ca603f0d74a6a47a4dfd21f8c24aaf5ca549306785bafa6f0ae17622fc4b811a9891b18798c5a24d398e28b5f53527da12ada75fa925d2c929a1301b,1023,511,1,-2.878214424461679,1.3074180976667824,-0.8989592945863896,-1.8704305226732405,-1.3436740644170122,-0.5267564582562265
0xbdb145a1be63f8bc9c99bb4819324379df7111323fa1063e559bca7b11b8f64e48e3a3c2311c26d00457411954cd524f0ec6834b68441d01f233bdf1ebd5cbb25f01e3cfee90f36b10566d4c136a790b08b09b50ab3d48aa7a222778333f0ac38dd3b17d804b9bf505c1ae774e31c689e9e1d478af65522b3501e992822fb7d7,0xd7524eb7240a09418a2f14d3a0d309f4978ff173d3f8126dfeb4a20e00dd766bd97bba192e17dbe91b77d502f6a9d5d7bfc8e9fece52c323dd57fd115d48952b,0xe18774910493c5118e9a6924186b002fa746fb5621ebdc06a878d0c2ab9374e075298f17ae3ceeaac6f0a86a0193d5304a68826975edfd7ac9c732d967836a05,0xd7524eb7240a09418a2f14d3a0d309f4978ff173d3f8126dfeb4a20e00dd766bd97bba192e17dbe91b77d502f6a9d5d7bfc8e9fece52c323dd57fd115d48952b,0xe18774910493c5118e9a6924186b002fa746fb5621ebdc06a878d0c2ab9374e075298f17ae3ceeaac6f0a86a0193d5304a68826975edfd7ac9c732d967836a05,1023,511,1,-2.5672150471159627,0.9964187203210662,-0.7864935164280258,-2.7173608336814024,-1.5686056207337415,-1.1487552129476608
0xca07ea767d0e0987d5972e72bbbc4b89e997019981477472dc1e16acdff57aab8bec40f4fd54e4cb1b46fe4706a3ad6aaada3b727d2d4b785ff6b601eb17f3e0754e95da278da15017ef3bb05d20c140b95c333bc3bde06d886d66899d9a34cc9de123cece949edc15e3e17b8e717c0e4f353373aecd83373cadcaf1615e92f7,0xe1de32a2b88f9804d31b28c65ae5599cb81233e64e914f667ef00855998e79f98d2ed9081e976be68e2b8a89c73a6495f3971065f32a217bfa553e7420ea866d,0xe4fba3c91cd48ae001de4f57f9c41e115576ac4df695962cb324d20bba186f34e9718645b9d8690d33718f8e41dcdbc7dcd16825d548f1d8ab483bcc7b36f073,0xe1de32a2b88f9804d31b28c65ae5599cb81233e64e914f667ef00855998e79f98d2ed9081e976be68e2b8a89c73a6495f3971065f32a217bfa553e7420ea866d,0xe4fba3c91cd48ae001de4f57f9c41e115576ac4df695962cb324d20bba186f34e9718645b9d8690d33718f8e41dcdbc7dcd16825d548f1d8ab483bcc7b36f073,1023,511,1,-2.6360993446678616,1.0653030178729654,-1.0032230836970237,-2.1461331040396106,-1.1351464861957474,-1.010986617843864
0xda6b309bba7755da30cd8221078666901b383e5473b5b23ff269159265558766da178235e898ef8687dc9011386c7deb659bd02e40f51733a1c93319fdc2266b70fef070c9dc7b875db84a0d744d7fd2b7f7e4a479d5797e040cf8f71fe73757009ebeeb3a92a673b9b45ed5f4daf4af8ad75847da84c8784047efc838b97c2d,0xea8c3abadbb4b73baff0e84ae956efdce23a2b9a12869fc5487d36d5df22c3151a67d31d321871161d5b7c18a497f4b8ca442b71ecb3033b96627bb6a3f90c33,0xee654f54a877b7c3c9ec3e73a89c0a4500e9e999d9cee0f77279dc2a339346ff6c517180c070a4a1866ea94a678bad48803ddf59cd361c94fdaad9166cc8f61f,0xea8c3abadbb4b73baff0e84ae956efdce23a2b9a12869fc5487d36d5df22c3151a67d31d321871161d5b7c18a497f4b8ca442b71ecb3033b96627bb6a3f90c33,0xee654f54a877b7c3c9ec3e73a89c0a4500e9e999d9cee0f77279dc2a339346ff6c517180c070a4a1866ea94a678bad48803ddf59cd361c94fdaad9166cc8f61f,1023,511,1,-2.81868297253203,1.2478866457371334,-1.1741324957289865,-1.4391470242473474,-0.793327662131821,-0.6458193621155264
0xe57b4dd6fa47fa1d3deb613b59c82d6d6df820abec278df5f2afc1cff644bd1739da119d6eac6886f0f43741c9ba2549578939dd9ae797ac48481d0c535a0342c4ad9288fd52188bb231605aa76bd6bbc567ef5ae7d32541b8b913ea92ca1f9500f3782948ddbcf2184aba2dd19cfee55dcb973484c35efee2aafcdb7da6b673,0xe62f8b71228f03d9ac5239ce0eb1f6b7c39b501c60e91c483b0b5309427446afb1367ab5d2ace0e2cc809efe7809d6f125374821b9d05fd62dc79e4dca3323fd,0xff378bd3e043fdaa22d266c5d640896bde3054ad7838f8b8d44cf9087b288d84ccb649ddc28696b20cb1a83a4a5a848db26c038fddbb914a4f762823d5d2f72f,0xe62f8b71228f03d9ac5239ce0eb1f6b7c39b501c60e91c483b0b5309427446afb1367ab5d2ace0e2cc809efe7809d6f125374821b9d05fd62dc79e4dca3323fd,0xff378bd3e043fdaa22d266c5d640896bde3054ad7838f8b8d44cf9087b288d84ccb649ddc28696b20cb1a83a4a5a848db26c038fddbb914a4f762823d5d2f72f,1023,511,1,-3.1277083595251263,1.5569120327302297,-1.0890473402646617,-0.9912665611898035,-0.9634979730604698,-0.027768588129333693
0xc6dff8ed21602eae3fb5328110853f6c4d3e6d70108549d4dda09220bed4f881ed1b81f84593a7a633011e8849adab8a4ce3d0041c755dfd5874e58c6f229cd81f6895d593d3c79f744be6d3f3751371a405356bc5cc64b8ec5b7184ac73dc8a0ff884759d8edde029f03a8daaa9ed5024d21acd12d4363c51ce4f2eee520205,0xc74039cb797d078fe0394fb6ac7323a07010a2ccfaa8209eb778cb347f19c5b57b5045d8d12ab3e0f9d22fb74f67f7745097c8bf733db71a471cba1988dcbe05,0xff84551b661e84c1aebdce3ce7af9992813d73eb79f8d8d9fa509c5092c51205a90ab98696340c04298a63d3647f7539e7aa0249b75aac1c58a691b6c5df7401,0xc74039cb797d078fe0394fb6ac7323a07010a2ccfaa8209eb778cb347f19c5b57b5045d8d12ab3e0f9d22fb74f67f7745097c8bf733db71a471cba1988dcbe05,0xff84551b661e84c1aebdce3ce7af9992813d73eb79f8d8d9fa509c5092c51205a90ab98696340c04298a63d3647f7539e7aa0249b75aac1c58a691b6c5df7401,1023,511,1,-3.133031932980775,1.5622356061858813,-0.4349293105330596,-2.2888554737417106,-2.2717340325236774,-0.01712144121803405
0xde673aa4b8d18d049cd929bb3e61955ff8f63041f1df3f91aebde25bcbbb50ed538afece0e347911c7e2f0431d201a26e6a68c218341d5c7b09e31a1bbe524fe07ef84d776c303d7a82f4d3e3f9a4d879d3682e8739104fbda43e1b49a71873a1dba15c8478181745a808925cb004942fc5d31619aa814c175ab26ee06f3f50d,0xe88a89fc5ef49aec9773dad57ea67ddb77e953d974ebe88b097502e07e5ce4070c125068047af63d884c9b308d5038458d9f6b4f3a5a965178d9ce75ba25877b,0xf4d6dfd38991acaa9ae1d31b8e444f34e4ab69fa9f845beb8a1e53cca13b17b3ea8d38b391ff3eecfed8d48c98871ddfa6ee31f9f4263e9de12710b3f57f8b17,0xe88a89fc5ef49aec9773dad57ea67ddb77e953d974ebe88b097502e07e5ce4070c125068047af63d884c9b308d5038458d9f6b4f3a5a965178d9ce75ba25877b,0xf4d6dfd38991acaa9ae1d31b8e444f34e4ab69fa9f845beb8a1e53cca13b17b3ea8d38b391ff3eecfed8d48c98871ddfa6ee31f9f4263e9de12710b3f57f8b17,1023,511,1,-2.939562012331427,1.3687656855365304,-1.1351904299761353,-1.275273076154253,-0.8712117936375208,-0.40406128251673046
0xe9fd3b59ffcd6f1b22aecb2bd193e4b968f00c38b50c35275d25904837712f10c4f3a14c7e742ed89e8d2a1c12852dd616a27a439848703f2eaf75d0658f1eee8fb5c329ce19909f9f5eb725bdf06ce7f70fbec5fb9bb2d697dfc3410930e77245ec45ec9cc2a112b2db46b5bc329fe50293ae6f190bcce010f41d32e6bf6ee7,0xed2872626b24581e19fa41aae8f293e09019b0eee621c607ef63637c662c004e849ab99ecff7d758fea293b16c0e1ed75c0f9369b6d1c0751b8a7f56594da2b3,0xfc9455ad5117af599e906113747cf8becf72bbf09db796e5c03a3686e287ac1d0b97522f3443071e8821becc37536727f96643c90765d9ddcadbaa406ea5ccfd,0xed2872626b24581e19fa41aae8f293e09019b0eee621c607ef63637c662c004e849ab99ecff7d758fea293b16c0e1ed75c0f9369b6d1c0751b8a7f56594da2b3,0xfc9455ad5117af599e906113747cf8becf72bbf09db796e5c03a3686e287ac1d0b97522f3443071e8821becc37536727f96643c90765d9ddcadbaa406ea5ccfd,1023,511,1,-3.0806248779888303,1.5098285511939356,-1.2242934130356975,-0.8149413787203237,-0.6930058275183999,-0.12193555120192379
0xa77825a64a5dfa44f72ad76ef5d0db4be172447997d93988d3c6ab7c573b782fefa5bf2dac6410ad90f59b28bb60f76b7cc069b65a61b801e23df9d50fc594b01230bc4886e7f9698d9ed4a167a47eb7f64ae1976a8de3b349032afa05167aec150ffefa162aed4fa97b99584c74b1397e61031a88aa86c5114430ce88913021,0xced644b4c4a6c3e5f2e6d1f8ad6ee5d995815893fd7e48a6566f80d0d32614d7540f3e7167e32b5cabab35228c480e9f5bde89ae98ad43fd91262a3aedc6c341,0xcf4669d4345c9339e1b50ac777d692943211c82912c5f2549f8f7e144910bef588e636ac807710b42d44e1683e16d990642a16ec4ff38d67b3afe8180a7e94e1,0xced644b4c4a6c3e5f2e6d1f8ad6ee5d995815893fd7e48a6566f80d0d32614d7540f3e7167e32b5cabab35228c480e9f5bde89ae98ad43fd91262a3aedc6c341,0xcf4669d4345c9339e1b50ac777d692943211c82912c5f2549f8f7e144910bef588e636ac807710b42d44e1683e16d990642a16ec4ff38d67b3afe8180a7e94e1,1023,511,1,-2.1846719304289395,0.6138756036340429,-0.6042865288418398,2.436324264951768,-1.933019595906111,-1.9138414463217073
0xab473e11af59ddfe8dacca6d75573877d15d41e1c58ea0686c9914515069234c84fa28b298b0fc280c9bba5a944d29ab924907f3eda97948b65ca1514a934434e9eaf89cdef3c66b21de95a188cf6f97c538fdadee02b981cc4756d4c6e5652d8eb5a0b9d379a52686d8d9206f599ae40b1a136a4f2629e2cb3831f03be86705,0xcaeea388a6499ad4f8b27faa09f9296790fdfc7eb874fce007ca63d034b7eb1da17e061206e2ed89a3b504f7afeb073eb399571c016be8fa1da97cc6c3dfcea9,0xd8118605d24e84544ee5f64113ed87ccc3cd8a6cadd291f87b37a6187869eddcaf9f44505d2dd101f9b64faa87e17cc53dde8e72c20e7a9596116811685c1afd,0xcaeea388a6499ad4f8b27faa09f9296790fdfc7eb874fce007ca63d034b7eb1da17e061206e2ed89a3b504f7afeb073eb399571c016be8fa1da97cc6c3dfcea9,0xd8118605d24e84544ee5f64113ed87ccc3cd8a6cadd291f87b37a6187869eddcaf9f44505d2dd101f9b64faa87e17cc53dde8e72c20e7a9596116811685c1afd,1023,511,1,-2.372985126826637,0.8021888000317405,-0.517903702787244,2.6401850056379708,-2.1057852480153034,-1.5372150535263112
0xcd75627387f8822900c1fc8eceb7e4c63da420212bb0db064793f008b05ec7698870019ad4b123df5e8c5d707478b0ba4932d97845b68635ed368fc22f4ecacf06b8d844d5166b4817684c1c37c6ecef9de0d0ed0e7ecd1d3dd400a268c169524404bfbe53c9efbf44f0ab2857bbb9efa521a0dd89df059644340578fdb3b4f1,0xcf739b82aa3acb8497574e0ca55f3fd63841b09d00ebfee2fef0d8a38d11feb437d9b9ff05379d46bd6413238fc285da359576f2c42eef62930a2f59bf5eb93b,0xfd8a5f9133f6d9497ea5c9b23e99213ee7bc1b21ead51a7a1a693ce6556e8ab7fea267ed6efc7cd7578f340a10741b570d684a253d5c0afbe822d34cecb407c3,0xcf739b82aa3acb8497574e0ca55f3fd63841b09d00ebfee2fef0d8a38d11feb437d9b9ff05379d46bd6413238fc285da359576f2c42eef62930a2f59bf5eb93b,0xfd8a5f9133f6d9497ea5c9b23e99213ee7bc1b21ead51a7a1a693ce6556e8ab7fea267ed6efc7cd7578f340a10741b570d684a253d5c0afbe822d34cecb407c3,1023,511,1,-3.0978382046778146,1.527041877882919,-0.6177342410262323,-1.9936330693612847,-1.9061241715373285,-0.08750889782395532
0xbebd1ed10db21e99045c284140ae8265f457fa81fa8054b2a4679efc4ab21bc5f76fac7ed820ca06d42946b4d189e2aa4645f690e9197b06b3fad65d7e228aa2e399dba920a176682fa02693438be7c33fcaeb8aaf993e5db39c2ca84ac16e2ab96c729b9f9930c40dd389adfb4c0aa4a3af46fa5c3329ab87bd3e7c2eb0d463,0xc80d0e38612b6a00e4fbce0e46880d54ac3bf824c891f7f40fe35eed81c03e86b5795eeb3124b023d0ac90d67654e2464e15906c15afeaa0ac69eafcf3f9aab1,0xf415574374b6f50e3efa66596817cf31306614341f7ee3a232782971f59a8076649e6aaf01cf6a3ea459ae3a4d61f7e2f2b050ac4779a7a4b6ac1a64c62b8d53,0xc80d0e38612b6a00e4fbce0e46880d54ac3bf824c891f7f40fe35eed81c03e86b5795eeb3124b023d0ac90d67654e2464e15906c15afeaa0ac69eafcf3f9aab1,0xf415574374b6f50e3efa66596817cf31306614341f7ee3a232782971f59a8076649e6aaf01cf6a3ea459ae3a4d61f7e2f2b050ac4779a7a4b6ac1a64c62b8d53,1023,511,1,-2.9255458019341924,1.354749475139295,-0.45309311345138514,-2.667500129998226,-2.2354064266870237,-0.4320937033112031
0xe5e84c6798c7b5d0c46b54a2835f108b2f2adff9ae62b53d6ebc97e5105111f0288598556ee645c903e9c7a9249587d4652f644829f858f9f385d175ea18e9394118d702d93bf8c2165a1a3a90aacc2bc34cb4630eee78c2038e9e450a282956c50daafcc657df3216122a4ca350440f60f4674f84373351c77fd54c81ae6a4b,0xecf7e47053a70c9eefc2e8d44fc3f4268e0e76d6b40ef99ede95364cab0ae8ad81a10efdea94e9820e9243ef432eaa1fe86fdcf85c882bd9ec608ec7a0753875,0xf85f3b8a2592e6830787c06bc38a10608592cd67e91e10849d9f697cf27d6dba60c14dd4a4a3fabf1bcade17c762e2b58e61fbd9fc0bf16618fdaade4d72bfbf,0xecf7e47053a70c9eefc2e8d44fc3f4268e0e76d6b40ef99ede95364cab0ae8ad81a10efdea94e9820e9243ef432eaa1fe86fdcf85c882bd9ec608ec7a0753875,0xf85f3b8a2592e6830787c06bc38a10608592cd67e91e10849d9f697cf27d6dba60c14dd4a4a3fabf1bcade17c762e2b58e61fbd9fc0bf16618fdaade4d72bfbf,1023,511,1,-3.0044896063033377,1.4336932795084412,-1.2206672305074218,-0.9744642871478604,-0.7002581925749496,-0.2742060945729108
0xe3650cc1cbd218f64f9645d874779a84d5098489d26066377917aab046aed9d43444e2b9e3e65e6e0c0124ebb3fd5bbd676240849172e877dfaba232dfe75bdf1d0acd0b722262d28a7dbdf9c4fde13fb431bf1e118ee6bf9ef612dced914df649fedb6ae7dce31d78b174a189330af44d06d375d0407745b9955eb5c5b7b91f,0xef2562b2e554ceb032b83a8222284bac0e62cd313ab95956180341bbace7b5361ecdf32725a7f094729a7221dc23b84e558c352a31dd4e1df2f5af418355da29,0xf36ba666382a00a80aa1d781f37c4c42d20f2775c2000b26f6480a0c0ab59fdd0f6d756392524b10b89915e4a71158cedf6c93af2f48bed94a97dde66184f207,0xef2562b2e554ceb032b83a8222284bac0e62cd313ab95956180341bbace7b5361ecdf32725a7f094729a7221dc23b84e558c352a31dd4e1df2f5af418355da29,0xf36ba666382a00a80aa1d781f37c4c42d20f2775c2000b26f6480a0c0ab59fdd0f6d756392524b10b89915e4a71158cedf6c93af2f48bed94a97dde66184f207,1023,511,1,-2.9132205690892836,1.3424242422943866,-1.2621288022165258,-1.0740792181577632,-0.6173350491567433,-0.45674416900102166
0xe5108726a838fb331632b88d62d8112bffe7e8c2136e95e39d5ad5e5e0015abb4061d7f04c5713cbc395ff95f83a97847fb508e03f0de6ad92ad3826096b2b52ffb84d0650d29d165b33157f9e6da3a9ec4969571c260ff9e99e04265da51e07972896100e6b1c906b33ebb2ac2fb004664b672a5d0918ee8cd943489e947e5b,0xe6c4f005e8d39b4a3ce15d5964505343832fab909be11fbf1d285265b1c23b9af42245974e8dc4530bdd8137a3f23af79699be8e031d56a17f3a187a31209f8b,0xfe1be057d028bbca92d25c5b06ef517229d7cf80e8b14f62e4fa56a2cc689a24fe9afeba6aa7ac77503d5213849d192f9eab68c50998dfa201ec29d4a56c7671,0xe6c4f005e8d39b4a3ce15d5964505343832fab909be11fbf1d285265b1c23b9af42245974e8dc4530bdd8137a3f23af79699be8e031d56a17f3a187a31209f8b,0xfe1be057d028bbca92d25c5b06ef517229d7cf80e8b14f62e4fa56a2cc689a24fe9afeba6aa7ac77503d5213849d192f9eab68c50998dfa201ec29d4a56c7671,1023,511,1,-3.1079871935033436,1.5371908667084488,-1.100523222399553,-1.0077571289635863,-0.9405462087906891,-0.0672109201728972
0xa53ab9c28cd2299cdf551878e391cbfe46b5ac6d57ca139d06c3fdca05df55c5216eff5dfe3a3ad5ae7317cddade83352e78ec72606ec01edef25022c3a4e9eabc5fce21903d46cb527d80903e1936aad963a1a77fbd2ea46a64ebe5563999b3003dcec0ed408025950bc98b179f41833bde4b534db4d325163b22a42489d96b,0xc07e97f6f13cacfec917ed268ac834634341ce67dbb300392ad75025f4fe6c081715a0e40a98b6b737c20c2d4f2e0361eca384074780db1c25ef6e6baa79d255,0xdbbd6ac9bb46a4261159a01212f9a727d1c22a92948cf601e5b783000d27ed246797b674d481640d5ad2e5ac874c734e2ed42aaee4ea8e4e905f4ece4af23cbf,0xc07e97f6f13cacfec917ed268ac834634341ce67dbb300392ad75025f4fe6c081715a0e40a98b6b737c20c2d4f2e0361eca384074780db1c25ef6e6baa79d255,0xdbbd6ac9bb46a4261159a01212f9a727d1c22a92948cf601e5b783000d27ed246797b674d481640d5ad2e5ac874c734e2ed42aaee4ea8e4e905f4ece4af23cbf,1023,511,1,-2.4493525007571857,0.8785561739622896,-0.27857589780032077,2.3142641435252207,-2.5844408579891507,-1.384480305665214
0xd6be439f4d4a57dd2950984780936b53658c75fcf2540d3006e656ade6d405a8171c60d1dab7636da47f32dc102b3d660dc4958258c97a579a4cccbc42eb8da5cc55adbbf27a721268a682d7709ce9b48488839b8dd1fd1dacbc685b95500a8b2e47cf118b42778f74efd25ae76eca852383600d28ff2b9c61a9228ff6ce6f7d,0xde2770227b19c59e285f1b5a6cc822ead8c2b9c09f981888bc0e9e4bb2ed24db8a1ada578259f64160a2634490e7a3886091ac5846a7a084f7b374c75fa1479b,0xf775c8fa07a6bce7f1d5f5efbfa06936074f4e87f61330cdde6e5e08c3c98526795ded6fd01ef3b8a83e76fa48a0b5150455c7146ea9df82a47242f5f752b2c7,0xde2770227b19c59e285f1b5a6cc822ead8c2b9c09f981888bc0e9e4bb2ed24db8a1ada578259f64160a2634490e7a3886091ac5846a7a084f7b374c75fa1479b,0xf775c8fa07a6bce7f1d5f5efbfa06936074f4e87f61330cdde6e5e08c3c98526795ded6fd01ef3b8a83e76fa48a0b5150455c7146ea9df82a47242f5f752b2c7,1023,511,1,-2.987818303451461,1.4170219766565646,-0.9280788202779302,-1.5929837133105949,-1.285435013033931,-0.30754870027666215
0xbdf2cfe71500c377108657b66abe6fc50c3faf5f4e17842e68b51770d4f4963389024423bb0b215aedaad6880624e2c60b5124919ced26c524f38e6bb3901eee998e1673422be400f3baba75baa570b45be98c065f96637498fc7b910e4dad0613923c8fcd2c64ca567da15f705cebb8af5f1312bcbeb149c0983e885dfc0edf,0xd5e61e24a078527d7ac29ce68dd783cd6d572c9ac614bcc16042580dae8d1a06d724e192346338c89358a09c5bddb833b84e8c340e940b67e32e3e13932c1931,0xe355e31e930925904ad6ee18a8026420584c008bc4bb875f8eec81d09ce4fe9a9a1cda6d2c0cc90d52acf8e53dcc8730e1370822821772c48cebb7862a4aa50f,0xd5e61e24a078527d7ac29ce68dd783cd6d572c9ac614bcc16042580dae8d1a06d724e192346338c89358a09c5bddb833b84e8c340e940b67e32e3e13932c1931,0xe355e31e930925904ad6ee18a8026420584c008bc4bb875f8eec81d09ce4fe9a9a1cda6d2c0cc90d52acf8e53dcc8730e1370822821772c48cebb7862a4aa50f,1023,511,1,-2.603372355166275,1.0325760283713787,-0.7564491280355692,-2.7051349943656904,-1.6286943975186539,-1.0764405968470356
0xb0a30362db58295f9104043ec2a500ac38cd5732b1181a23d20eba124430992fab805b3507ea3ff8c28152f50288707f1fbdfbd966526ccef6bd9617787519c38eb0d1c0458a90532180597272371450333bac2f637736512e38663e9d5fbc012f5de997d5aab8dfdc6a392763d4bbb57d84a1b1452fabb2bb5b54668a3e9e65,0xccc9c55eeed865b536d26c00ca240d9935adbe8106e87f48e2349d9b2a0430705cd2c3666a5b029203526d8a697de5cba6008582359eaccc619fbb161aa7f3b1,0xdccf0846793cf5005dbf38c2a77c633f1bdb57c8f0ebce15083ad97a39b28d62f77afa338d8f4a910d5b00b5f7762e97a0d78633565865b6a0217b55e0e046f5,0xccc9c55eeed865b536d26c00ca240d9935adbe8106e87f48e2349d9b2a0430705cd2c3666a5b029203526d8a697de5cba6008582359eaccc619fbb161aa7f3b1,0xdccf0846793cf5005dbf38c2a77c633f1bdb57c8f0ebce15083ad97a39b28d62f77afa338d8f4a910d5b00b5f7762e97a0d78633565865b6a0217b55e0e046f5,1023,511,1,-2.471344344132903,0.9005480173380063,-0.559167528886046,2.9194310924481046,-2.023257595817701,-1.3404966189137806
0xce19566dc8d76e491711e36ff96f4b4791728f4098aef22103e47261c324fee3357de658ab4e2dd63ae901acc5a3b54c3495eaa33f4d30e2b5745c664991b6af529bf5bb75a9f04a38de46689a2bd661af8eea32049dc8f29d2d841b897d586597610d31c6a950ee5a560ac1d2896456f9468fd09c7873d714ef3cb217afa11f,0xdd4588097aa1155e9aab35d01d1900cb479f6ac9c13dfd56371e91ebf62d85f0d919a3ca374286197614d653d6ab2389efb9103cc71025498acbddda05d5302f,0xee722f6d7aacb1b1fd05a7aefead999922f1a78f3bbba8be8720e1d647ba2ed049ac8c467aa0c866f1633524ecdb2096d1c35dab83a795289188994ff0f5f211,0xdd4588097aa1155e9aab35d01d1900cb479f6ac9c13dfd56371e91ebf62d85f0d919a3ca374286197614d653d6ab2389efb9103cc71025498acbddda05d5302f,0xee722f6d7aacb1b1fd05a7aefead999922f1a78f3bbba8be8720e1d647ba2ed049ac8c467aa0c866f1633524ecdb2096d1c35dab83a795289188994ff0f5f211,1023,511,1,-2.819639065575014,1.2488427387801178,-0.9100393752633913,-1.9654210790925726,-1.321513903063014,-0.6439071760295612
0xc746ba3e84337b02df094a6f7664a7b653f96f5eccea92773dace6a3aba80cfbc704ca30db311623c33ae8a56a6346052aed280f469ab8054931629e502432f2fcc17104b192c8b80118e77dc84fd4d5130f072b2cca1547db0959d2dfca2f1ead44a0203d752539d3e1d9b4a1c47663861dff47e98981cf9ee54cd3370a32a7,0xe0e63934a234a933001f782b68ed05cc1bb5d657f80ca3958b7679ca4fee25f9ff05d006fdeb440a974013cae04ffd2756210f9d789daca8937b451af15a3431,0xe2d568f0180f4ad252c2595b18a44453324f3cc6642050564278cb140e36f02d64eeed365aba1fc06d7587ac064d7e4d7b295ba9248c326f49f4cc9facfa5657,0xe0e63934a234a933001f782b68ed05cc1bb5d657f80ca3958b7679ca4fee25f9ff05d006fdeb440a974013cae04ffd2756210f9d789daca8937b451af15a3431,0xe2d568f0180f4ad252c2595b18a44453324f3cc6642050564278cb140e36f02d64eeed365aba1fc06d7587ac064d7e4d7b295ba9248c326f49f4cc9facfa5657,1023,511,1,-2.593355686385296,1.0225593595903995,-0.9837439574873903,-2.270578673024005,-1.1741047386150107,-1.0964739344089942
0xa4cb81a67bb833929e5c48f36b7cc851f73c4f73bd24319fdcce7e35717460ca8f7120ea1821782fa9e3789072af4879c3d8c27f2f6d1021a3e62dcddef3cc67c69b547ac9cb1b3b5848a6efb95ef23f97cdd9bd9015ccc29034c43221addb0879b024b6a901c02823c85133f15ee10e7e8e620c5a8b867d6e6067990f7aa6b9,0xc4753b4b9d2b72878afbb2586769f96a38b147f28c46f90cf5a04976e5b2ac2878795d71d772581982220c7a4a15524ccc1fa516496fdc6fa63f7eb854a0d753,0xd6bd9bc2d567b628b2c0326d4fb81d88802c2c7a91d12a9a62a751b8e31a3dfb8cd37a7200e4d6f09894f6a253d5a70053e60e5a5b627f49a68431b0da470443,0xc4753b4b9d2b72878afbb2586769f96a38b147f28c46f90cf5a04976e5b2ac2878795d71d772581982220c7a4a15524ccc1fa516496fdc6fa63f7eb854a0d753,0xd6bd9bc2d567b628b2c0326d4fb81d88802c2c7a91d12a9a62a751b8e31a3dfb8cd37a7200e4d6f09894f6a253d5a70053e60e5a5b627f49a68431b0da470443,1023,511,1,-2.345046736697399,0.7742504099025025,-0.3709486959932691,2.2903982117915422,-2.399695261603256,-1.593091833784789
0xb0e8bf64cd4b2f1094e5320f48968de92071e55ee6c318cac14a1029619167d95edd0517864b11f336ca45e5f86fb7bb1e68d9cabdc8ef83a35961eb4f9052b4a60f72fc6b556c66479d2562b5f0c803b81a3a021593b16464dd76c41c22100621b8b39191733418cf36f2ba77f65483f44f6f8fb2ec6a7e8a51e6e7060bd711,0xcb58ac9d70fb0232bfde0a880aa237a82183842ec1088deb764fe94f6c1a553a4ad19b0ebeb2bf86b428b88b3cac285b060e26411335e3f8153fe6f4a497e557,0xdeb79dc3c256401897f798f9164bb9fb5c21f1d45ab9052e6def001435eb3338884bf142394c6a4b3d402a73dfe60d085c701b7ecc88cba95e9611f1207fbdd7,0xcb58ac9d70fb0232bfde0a880aa237a82183842ec1088deb764fe94f6c1a553a4ad19b0ebeb2bf86b428b88b3cac285b060e26411335e3f8153fe6f4a497e557,0xdeb79dc3c256401897f798f9164bb9fb5c21f1d45ab9052e6def001435eb3338884bf142394c6a4b3d402a73dfe60d085c701b7ecc88cba95e9611f1207fbdd7,1023,511,1,-2.5103508687207574,0.9395545419258609,-0.5271451898714137,2.933399463594551,-2.087302273846964,-1.2624835697380696
